symbol,NGF-1-1,NGF-1-2,NGF-1-3,NGF-1-4,NGF-2-1,NGF-2-2,NGF-2-3,NGF-2-4,NGF-3-1,NGF-3-2,NGF-3-3,NGF-3-4,NGF-C-1,NGF-C-2,NGF-C-3,NGF-1-5,NGF-1-6,NGF-1-7,NGF-2-5,NGF-2-6,NGF-2-7,NGF-3-5,NGF-3-6,NGF-3-7,NGF-7-1,NGF-7-2,NGF-7-3,NGF-C-4,NGF-C-5,NGF-C-6,NGF-1-10,NGF-1-8,NGF-1-9,NGF-2-10,NGF-2-8,NGF-2-9,NGF-3-10,NGF-3-8,NGF-3-9,NGF-7-4,NGF-7-5,NGF-7-6,NGF-C-7,NGF-C-8,NGF-C-9,NGF-1-11,NGF-1-12,NGF-1-13,NGF-1-14,NGF-1-15,NGF-2-11,NGF-2-12,NGF-2-13,NGF-2-14,NGF-2-15,NGF-3-11,NGF-3-12,NGF-3-13,NGF-3-14,NGF-3-15,NGF-C-10,NGF-C-11,NGF-C-12,NGF-C-13,NGF-C-14,NGF-C-15
MGC94199,0,0,0,0,2,11,0,0,5,3,0,0,0,0,3,4,29,0,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
MGC94207,1,9,0,0,19,4,13,38,9,10,0,14,9,7,38,219,27,1,0,1,1,48,47,161,6,2,1,0,1,25,45,27,19,0,26,76,7,4,1,0,0,3,35,216,151,6,43,0,12,3,6,1,3,90,0,7,1,13,0,0,22,0,0,318,105,7
MGC94335,0,0,0,1,440,1309,755,154,269,14,60,381,54,797,295,1756,0,341,0,184,81,6,53,51,319,17,16,172,213,44,316,461,472,0,21,1351,0,0,316,60,1,6,3,58,90,2074,0,0,0,0,17,0,0,2,0,916,0,84,476,11,308,1,68,7,5,110
MGC94891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGC95208,0,0,0,1,6,35,1,2,0,2,6,0,1,193,57,541,0,0,0,17,0,2,230,0,23,0,3,93,335,0,1,32,0,0,1050,1609,4101,0,0,1,0,4,210,3,160,308,1,0,0,132,0,12,0,0,0,1,0,0,0,0,129,2,2,202,0,239
MGC95210,0,2,1,488,95,137,50,13,391,0,0,25,0,112,12,77,0,1,0,0,965,0,10,0,300,3,4,30,0,733,0,1,6,0,247,0,4,9,1,2,0,13,0,1261,423,0,252,0,1,247,823,4,4,1,0,3,2,0,0,0,0,1,0,366,0,6
MGC105567,0,0,1,408,4,1,160,0,0,2,0,47,0,0,0,0,2,0,0,0,0,57,0,0,0,0,0,0,0,0,35,1241,1,0,0,0,2,0,0,0,0,0,0,0,0,60,0,0,0,0,7,0,8,0,0,0,0,0,0,0,1,4,0,126,0,2
MGC105649,0,2,0,1,46,1344,41,1566,15,193,8,0,110,360,85,2211,0,0,436,760,113,79,42,333,23,9,21,0,15,0,19,39,9,6,1991,1011,59,2643,0,37,1,82,5,210,81,1418,34,9,0,468,271,0,148,31,2372,611,17,47,168,126,721,0,4,11,401,1964
MGC108823,39,0,0,3,185,44,0,0,97,143,121,0,0,0,0,0,0,0,300,0,0,4,233,0,1,0,0,1197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,114,0,0,0,1,919,3,56,155,0,143,0,1,0,0,114,0,78,0,69,50,0,0
MGC109340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGC112692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
MGC112715,162,612,0,0,1013,0,443,183,214,112,47,67,0,0,481,67,0,0,0,26,0,0,1,0,811,10,17,0,1769,0,234,438,0,0,281,691,898,96,0,117,0,53,2531,827,43,8,0,0,0,103,0,58,0,34,67,110,0,0,214,0,361,186,9,0,117,31
MGC114246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGC114427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MGC114483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MGC114492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGC114499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGC116121,0,0,0,322,3,0,0,0,5,35,13,2,0,37,44,1208,0,0,1183,1095,0,64,18,9,120,0,2,7,140,1,26,388,1807,0,1,0,6,4,0,16,0,2,4,84,113,0,0,0,0,4,125,0,0,2,41,1066,0,0,7,0,562,0,249,10,0,0
MGC116197,0,0,0,0,0,5,3,0,0,1,17,0,1,6,1,55,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,1,0,0,9,0,18,1,3,0,8,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,2,0,0
Mab21l1,0,0,0,104,7,3,1,0,17,16,0,3,6,5,5,2256,37,1,0,13,1,1,7,851,46,2,2,0,0,623,0,1092,0,0,0,0,54,0,85,3,1,8,27,4,5,391,0,0,202,310,19,2,2599,19,0,3,2,314,0,1,49,0,1,0,0,235
Mab21l2,0,0,0,0,3,2,0,483,0,29,2,0,0,0,192,0,0,0,0,0,1,0,1,340,2,0,1,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,191,0,1,0,1,4,1,319,0,1,1,1,0,2,1,297,127
Mab21l3,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Macc1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Macf1,62,184,1,100,3492,8857,3079,611,3301,7177,1511,1768,428,255,852,3488,11,617,31,4886,3284,1920,5150,1338,3147,81,160,564,6311,94,944,4691,2,11,4156,9251,26012,3132,0,82,16,275,1946,2458,1696,4310,125,17,1364,759,1058,782,28,3845,1963,3196,80,783,2019,135,4338,287,115,535,0,1941
Macrod1,0,0,0,0,3,105,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,8,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,10,118,0,0,0,0,0,0,0,0,0,0,1,0,0
Mad1l1,0,0,0,0,30,56,49,5,40,15,84,5,68,1,26,12,0,5,12,13,47,3,1,0,3,0,1,32,571,0,1,30,394,0,41,18,2,390,0,0,0,1,12,25,72,130,0,0,0,7,3,3,2,0,36,3,3,0,1,0,10,13,0,7,0,0
Mad2l1bp,0,1249,0,0,144,290,451,0,1113,115,0,409,220,2,74,478,5,0,0,12,571,122,408,115,14,6,2,0,0,82,3,0,33,0,0,19,1,1,0,5,0,19,5,11,201,31,0,2,0,246,344,15,3,3,1,42,0,1,369,0,5,0,122,1,0,20
Mad2l1,0,5,3,42,691,955,56,51,138,24,40,63,6,52,129,1080,0,3,1,12,0,152,609,0,12,9,1,0,1,890,36,0,0,0,67,448,294,47,0,19,9,4,4,474,9,511,118,0,0,83,26,133,0,10,12,256,548,31,4,9,663,8,183,633,0,850
Mad2l2,2,0,0,46,590,28,401,3,151,65,26,53,0,58,162,1,3629,191,982,1539,25,83,124,0,33,1,1,0,591,134,50,11,0,1,16,2,0,153,1,2,0,1,311,211,12,54,417,0,4,258,63,25,0,5,13,319,177,0,10,1,147,0,8,1068,0,10
Madcam1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Madd,1,0,0,0,0,0,110,1,0,15,0,0,6,83,5,0,0,0,0,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,1,0,0,0,7,0,0,1,0,0,0,1,0,0,16,0,0,6,0,0
Maea,19,75,0,94,349,761,434,39,497,135,204,388,124,215,70,384,2272,227,170,22,209,21,112,1853,340,14,10,790,61,14,109,179,89,4044,455,16,15,1,12026,12,0,31,2663,114,263,100,113,5,57,259,1469,63,1436,251,662,200,41,6,33,33,1313,172,23,251,15,543
Mael,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maf1,154,0,0,20,7,10,26,44,38,236,57,7,2,1,185,82,0,17,375,5,94,3,5,6,251,6,6,36,20,0,20,2,1,0,633,0,1,0,6,0,1,2,49,548,46,304,1,0,1,47,5,7,6,1,3,1,495,1,7,6,42,2,185,288,0,3
Mafb,0,0,0,0,1,0,2,0,20,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,176,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Maff,2,0,0,3,38,8,46,0,1,145,18,17,0,3,12,0,0,5,0,0,159,0,9,15,28,3,1,23,4,0,0,21,6,0,122,4,7,2,0,4,3,8,18,0,2,0,0,6,0,2,22,3,54,2,17,0,13,2,10,117,8,322,3,23,0,1
Mafg,18,8,1,1,255,749,149,206,1656,92,69,187,6,431,302,264,0,0,821,1196,0,883,313,177,496,42,41,701,165,337,40,63,1527,0,813,352,773,154,0,25,1,132,1118,209,19,1404,34,1,7,1206,1048,763,38,413,156,593,117,148,20,12,683,135,38,35,0,1766
Mafk,1,0,0,0,257,93,463,6,69,17,85,21,0,23,5,243,631,1,287,5,163,245,228,58,309,0,3,0,0,0,42,3,12,73,67,91,1,0,0,1,0,35,38,0,5,4,0,1,0,8,386,12,65,128,1453,28,10,35,10,0,82,0,5,2,0,37
Maf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
Magea4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magea11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mageb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mageb4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mageb5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mageb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mageb16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mageb18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magebl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magec2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maged1,33,125,4,212,865,1568,168,861,403,131,34,69,60,26,325,318,71,18,98,88,60,96,198,5,95,14,13,6687,53,457,98,1288,36,25,2817,52,9,205,142,25,8,15,1164,212,108,938,155,13,51,157,810,93,59,76,20,80,128,105,544,1515,481,115,39,259,96,1198
Maged2,19,0,0,1,49,16,20,110,507,47,19,97,35,5,78,622,14,1,28,77,503,12,17,0,45,6,3,482,0,1224,147,25,1042,1,2721,6,0,0,5,2,0,11,100,19,168,55,433,0,2,4,44,23,6,153,1216,80,322,0,578,0,325,0,1,32,9,2
Magee1,0,0,0,0,43,134,0,0,0,0,0,118,0,0,0,0,0,4,0,22,1,25,23,0,0,0,0,512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,274,4,0,2,0,0,1,121,0,1,272,764,3,0,0,0,0,0,4,0,0,192,0,0
Magee2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mageh1,225,269,1,410,787,1237,358,332,497,720,181,159,69,382,294,666,0,0,13,119,888,5,517,533,208,9,20,187,502,285,30,140,1,0,96,2018,110,98,3,51,1,24,371,861,490,478,149,0,316,1053,333,6,245,29,0,2,645,402,78,346,744,0,2,337,201,1547
Magi1,0,0,0,0,56,2,0,0,0,264,0,116,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,7,0,1,0,0,3,0,0,0,2,0,0,0,0,0
Magi2,0,0,0,0,0,1,0,9,0,7,0,0,0,0,0,336,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
Magi3,0,0,0,2,1765,668,111,44,2,818,85,13,1,95,37,460,1,0,396,0,11,1,205,129,418,1,10,1,0,0,0,1110,113,0,36,1180,476,4,3,52,8,3,1,1277,289,0,0,0,0,2,4,2,667,31,8,1,23,2,46,0,8,15,0,2,1,0
Magix,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Magohb,0,0,0,0,22,421,15,2,1,6,0,7,2,48,1,10,0,0,120,5,2,353,2,0,27,35,11,0,0,0,0,37,0,11,2,0,1,10,0,0,2,43,8,0,551,25,8,0,0,2,1,0,5,136,1295,1,20,4,3,0,276,160,756,9,0,8
Magoh,37,1398,710,8,2037,1095,885,2033,3718,388,557,594,701,832,1036,1407,20088,60,1104,3177,129,112,1300,154,1299,101,28,1956,292,395,70,169,3839,9,714,2768,13128,4,2,206,14,422,17997,7999,2151,3713,33,4,252,2427,3970,3898,21,938,662,1943,1983,610,5079,6,3520,604,1347,3911,14,1820
Magt1,0,0,0,7,1,0,17,1,166,237,456,13,0,17,0,10,0,0,1,0,9,23,125,0,57,0,0,0,0,0,15,190,1,1,492,0,3,0,1,0,0,0,42,346,8,0,0,0,0,32,9,24,0,0,0,4,0,0,199,0,2,0,1,0,0,2
Mag,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0
Mak16,0,0,0,21,110,29,398,2,134,2,107,0,0,5,58,407,40,2542,32,76,13,1,205,1078,85,6,7,447,41,152,132,280,262,0,83,1,16,0,0,76,1,75,7,1685,13,185,2103,0,9,31,2,6,21,8,5,500,8,10,313,1,221,0,7,37,0,6
Mak,1,0,1,0,0,0,0,6,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,380,0,0,11,1190,0,0,0,0,1,1,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mal2,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,3,0,0,1,3,0
Mall,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Malsu1,216,0,0,35,134,481,1176,7,897,45,46,62,15,572,237,188,0,0,2179,12,5,85,5,547,252,8,13,1971,109,2724,9,69,23,0,7,44,0,24,2,5,0,9,76,52,60,7,1501,11,9,39,19,14,105,24,10,607,569,10,0,0,52,0,19,311,3,386
Mal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0
Mamdc4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,69,0,0,0,1
Maml1,0,1,1,1,2,3,2,0,0,0,0,1,1,1,1,6,0,0,1,1,2,13,17,0,5,0,2,3,2,63,1,10,1,0,0,0,0,1,0,1,0,0,0,0,0,5,0,1,4,0,1,0,2,114,4,1,1,0,3,0,2,1,0,0,2,1
Maml3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,145,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,65
Man1a1,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,239,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Man1a2,79,0,0,43,475,248,677,1108,3,226,182,17,375,8,1,209,0,61,1,472,0,0,769,315,65,4,29,0,102,27,362,267,0,0,145,122,48,9,0,9,0,12,752,699,23,112,0,0,10,21,273,19,0,947,299,0,554,0,224,0,749,4,6,10,0,20
Man1b1,378,12,0,1804,559,693,405,2821,560,28,94,11,825,35,1111,448,729,914,1171,822,107,96,1867,52,526,11,22,655,205,278,0,613,1344,0,512,618,258,502,3466,19,1,24,1721,168,85,1243,3,2,179,288,865,606,210,75,11,246,555,3,147,59,396,4,16,453,0,601
Man1c1,11,1,0,2,10,49,54,1338,1,35,1,103,8,109,3,20,179,0,2151,11,0,0,90,21,26,3,3,333,1753,0,3,173,135,0,249,13,0,135,41,11,0,3,0,3765,0,0,0,0,0,0,7,3,0,1,2,2,109,0,4,7,1025,5,8,13,1,674
Man2a1,237,16,2,998,266,560,1378,3862,546,166,83,232,98,118,5,1896,21,1,787,2557,1172,544,1094,220,6,18,7,70,1092,641,4,499,174,0,9,7459,42,1,0,21,3,1,5,190,2315,1559,1,98,231,797,120,541,47,10,3,533,59,5,125,1317,386,0,1,513,58,106
Man2a2,24,0,1,0,0,8,0,0,0,0,43,1,1,0,1,0,1,1,0,2,0,0,1,1,5,0,7,0,0,0,0,11,0,0,536,0,0,0,0,3,0,0,18,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,42,0,1,0,0,0
Man2b1,46,0,0,0,29,30,454,0,1334,24,119,22,4,0,14,105,3,5,119,2,0,26,3579,1,285,4,8,76,173,0,14,16,11,0,34,86,46,0,0,10,1,23,66,215,8,7,0,0,18,5,514,3,0,5,11,0,3,28,14,19,27,0,4,6,0,2
Man2b2,123,39,41,31,193,391,153,47,54,60,29,81,53,63,54,20,21,28,17,13,23,68,11,22,4,4,4,34,40,19,13,8,2,9,12,5,14,11,22,4,1,0,198,34,5,41,50,39,82,78,683,66,58,139,64,52,44,85,83,75,55,44,89,60,114,90
Man2c1,0,0,0,0,110,9,208,5,0,6,0,2,12,7,1,12,27,0,0,0,6,0,183,0,50,9,4,0,0,0,0,1,662,0,17,7,39,23,0,1,0,16,0,63,286,1,1,0,11,16,3,6,1,10,0,461,2,0,0,0,9,0,12,334,0,0
Manbal,14,366,0,12,732,1502,766,42,782,275,168,39,15,816,4722,2705,272,250,371,766,251,739,1300,573,840,11,30,64,582,0,79,220,25,0,132,5807,172,46,4,39,3,78,7423,634,156,476,1620,0,90,26,2306,753,749,49,70,618,783,18,846,12,508,73,367,2935,3,460
Manba,1,0,0,1,7,1,1,0,0,1,0,6,0,17,0,33,0,0,0,0,0,21,1,0,1,0,3,841,133,0,1,34,2,0,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,2,0,0,0,0,0,0,0,0,4
Manea,0,0,1,0,3,13,1,1,0,0,0,0,0,4454,0,0,0,0,0,0,5,1,10,1,65,0,17,0,0,0,53,0,0,0,0,1189,0,0,0,0,0,0,3284,1,190,0,0,0,0,0,0,0,7,0,3267,0,156,0,0,0,12,0,3,0,0,0
Manf,142,83,14,441,449,465,49,1353,792,751,222,0,311,7381,723,433,43,436,1697,935,1,317,1274,25,591,17,21,170,15,49,1,12,14,0,51,861,12,0,1199,14,0,54,140,1295,187,696,0,0,112,1107,1270,1779,1524,654,67,578,151,4,2136,1594,478,1,0,605,0,1272
Mansc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Maoa,0,0,0,83,14,480,0,1478,258,0,113,139,90,0,0,0,2138,0,6,259,0,0,37,46,487,6,18,0,3,0,0,0,0,0,7,0,45,135,0,40,1,75,0,518,7,6,335,1,4,5,59,1848,0,2,6,273,503,1,20,0,374,0,1,312,0,2629
Maob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Map1a,2,107,5,8,538,1595,512,2,404,181,5,4,8,20,12,397,2,252,804,670,104,2,455,2,148,2,0,0,0,2,1,1118,485,1,575,6,4,3,150,2,0,14,2248,162,289,62,4,4,6,2,62,47,274,474,8,0,277,6,6,7,267,9,5,483,10,165
Map1b,498,1,5,11041,15173,15875,3023,14191,2960,6697,8346,7624,5396,13558,12130,13210,4968,1817,42752,10768,7652,4032,8028,467,5388,166,322,5024,4024,1239,6197,1730,209,1,16604,6098,13782,15818,112,219,30,921,7810,4601,4998,18301,3406,2,2718,3016,15423,6612,138768,5165,3519,8384,2122,2302,10926,2627,4070,1492,1087,7434,365,4684
Map1lc3a,3,0,0,682,9,14,244,14,769,24,226,1154,8,2,4,338,0,23,247,0,2,7,5,1,35,3,0,7,1,1,1,4,1,2,1,4,369,0,1140,0,2,7,56,11,0,13,0,0,2,0,481,1,5,2,0,5,10,10,1,0,93,39,2,618,2,748
Map1lc3b,529,758,520,1268,1194,1414,1710,3139,1769,1499,1308,1485,1117,2001,1314,3124,359,71,1561,2711,1289,729,2524,427,1966,41,76,3744,923,3321,3300,683,1364,628,2825,2080,1388,2732,8133,129,6,300,2072,2900,277,1520,251,59,1402,448,1041,1042,1905,160,1814,1905,1388,2,971,1770,1376,122,1206,2198,175,2118
Map1s,0,0,0,1,67,469,258,8,1,13,6,14,12,51,43,228,5278,2,170,13,49,58,149,0,351,1,10,167,110,291,7,21,0,0,9,179,0,0,106,11,0,16,82,289,387,927,0,0,45,17,13,219,38,1,1156,26,34,26,59,14,46,122,5,55,0,14
Map2k1,171,623,1906,1575,2752,1772,826,4780,4272,1328,763,679,3298,1716,3234,3081,972,1,1987,2825,569,333,3221,466,853,95,47,2375,476,1671,134,3016,1175,2767,3014,1456,5767,1767,9221,314,17,550,2535,923,1483,2625,3774,174,3213,159,2690,1599,743,1459,1127,1821,2003,270,3216,153,5472,138,434,6418,113,6562
Map2k2,135,36,3,49,551,513,564,67,1119,503,241,511,152,359,340,1313,1093,78,2625,861,141,125,403,131,700,28,38,493,1080,879,232,213,178,0,1578,240,783,1211,13,38,2,128,6790,2742,134,736,1113,44,37,709,452,1585,8,99,1821,2539,59,75,1473,9,688,208,147,514,20,241
Map2k3,2,28,3,12,14,20,37,56,28,19,2,10,6,1,19,14,5,3,8,6,13,1,4,19,0,2,0,8,1,0,2,7,12,0,4,26,37,8,0,0,0,0,10,4,0,85,2,4,0,9,15,43,13,11,24,20,4,5,30,0,74,2,13,12,1,3
