symbol,NGF2-1-5,NGF2-1-6,NGF2-1-7,NGF2-2-5,NGF2-2-6,NGF2-2-7,NGF2-3-5,NGF2-3-6,NGF2-3-7,NGF2-7-5,NGF2-7-6,NGF2-7-7,NGF2-C-5,NGF2-C-7,NGF2-1-1,NGF2-1-2,NGF2-1-3,NGF2-2-1,NGF2-2-2,NGF2-2-3,NGF2-3-1,NGF2-3-2,NGF2-3-3,NGF2-7-1,NGF2-7-2,NGF2-7-3,NGF2-C-1,NGF2-C-2,NGF2-C-3,NGF2-1-10,NGF2-1-8,NGF2-1-9,NGF2-2-10,NGF2-2-8,NGF2-2-9,NGF2-3-10,NGF2-3-8,NGF2-3-9,NGF2-7-10,NGF2-7-8,NGF2-7-9,NGF2-C-10,NGF2-C-8,NGF2-C-9,NGF2-1-14,NGF2-1-15,NGF2-1-4,NGF2-2-14,NGF2-2-15,NGF2-2-4,NGF2-3-14,NGF2-3-15,NGF2-3-4,NGF2-7-14,NGF2-7-15,NGF2-7-16,NGF2-7-4,NGF2-C-14,NGF2-C-15,NGF2-C-4,NGF2-1-11,NGF2-1-12,NGF2-1-13,NGF2-2-11,NGF2-2-12,NGF2-2-13,NGF2-3-11,NGF2-3-12,NGF2-3-13,NGF2-7-11,NGF2-7-12,NGF2-7-13,NGF2-C-11,NGF2-C-12,NGF2-C-13
Fat1,452,88,11481,10,0,3910,257,6988,9469,705,1458,2901,2,0,574,7,3,2222,295,20,6284,3601,1219,5201,4485,9821,111,233,3118,145,4,46,1761,953,4447,2580,547,120,5436,2990,10480,55,352,4,14,443,152,9354,562,86,2,216,4,4183,5027,1851,514,5005,157,28,0,489,33,8,442,51,3169,203,1564,5802,3278,5292,450,2,303
Fat2,0,0,0,0,0,1,2,0,1,2,10,0,0,0,0,0,1,0,3,0,0,0,0,56,13,6,1,0,0,0,1,2,1,1,0,0,0,0,1,1,4,13,1,1,0,0,2,0,0,0,0,1,1,1,1,279,0,1,3,3,0,1,14,3,0,1,0,0,0,1,0,12,0,0,0
Fat3,0,0,0,0,0,0,0,0,248,1,247,0,0,0,0,0,0,0,0,0,0,0,12,6,144,65,0,0,1,0,0,0,0,0,0,0,0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,2,0,0,0,9,0,1,0,0,0,30,1,0,0,0,0
Fat4,0,1,0,0,1,1,0,0,0,10,0,0,1,0,0,3,0,1,0,1,0,0,0,0,19,5,0,0,0,0,2,0,0,1,2,0,1,0,1,0,0,34,0,0,5,0,1,0,1,2,0,0,220,9,0,0,2,1,0,0,0,1,1,32,1,0,1,1,0,0,1,0,0,0,0
Fau,10118,6743,15002,7313,334,6560,3112,9866,15910,3176,3802,11411,1370,1739,13475,35047,25,21966,7582,31940,13179,7019,17538,12529,7937,14240,2181,2577,43868,3026,2985,2913,5909,11388,13174,9675,5632,23356,14855,6121,6795,60,2010,1794,2478,14549,21717,6556,6783,10,2359,729,206,7964,5725,9943,68287,14239,1672,12024,15,7187,130,266,12081,6297,283,141,29151,10394,10678,5365,3035,1357,6924
Faxc,0,1,2,0,0,478,0,0,0,0,22,0,0,0,1,0,1,1,0,2,39,0,209,0,15,51,0,0,0,0,0,0,0,0,0,1,49,0,1,26,0,1,0,0,0,36,0,0,3,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0,0,37,0,0,0,0,0
Fblim1,986,156,24,1,0,1068,0,440,102,57,61,542,0,0,1,0,1,0,28,0,1,0,312,72,70,116,0,13,635,70,7,1,0,206,0,0,26,0,0,27,87,0,2,0,2,0,0,675,430,0,0,0,0,445,0,1,0,29,0,0,2,0,0,1919,258,0,0,2,71,24,118,256,15,0,772
Fbll1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Fbln1,538,69,223,2,0,285,1,213,230,14,84,191,129,2,0,0,1,0,0,1,226,1,151,262,320,429,0,0,291,1,0,4,0,1,464,460,18,20,454,123,590,64,1,0,88,777,0,258,127,10,1,415,0,188,24,109,8,456,0,15,1,9,0,2,0,45,2,3,0,712,194,160,142,1,101
Fbln5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Fbl,166,507,2891,17,0,2295,182,87,2098,661,419,878,315,33,116,30,43,38,8,233,0,42,2339,441,258,1385,7,18,179,149,691,745,3888,1981,560,142,346,765,693,2695,1718,45,50,1129,916,337,940,1684,68,373,745,521,32,399,604,1593,199,3988,252,263,137,1368,334,12,110,2364,5091,7,88,2608,627,1040,35,126,34
Fbn1,0,1,0,0,0,2718,41,10,3,1,1,1,0,0,0,0,2,1,1648,1,0,6,985,541,32,740,826,1,0,0,0,367,5,2,1,0,2,2,0,59,0,5,24,1,3,1,8768,576,0,0,0,0,0,608,411,1,0,256,0,1,0,1,35,2,3,0,2,0,0,24,0,0,1,0,6
Fbn2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,47,0,1,0,0,0,1,0,0,1,0,0,0,3,0,2,1,0,0,0,1
Fbp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
Fbp2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fbxl3,1342,1176,172,507,0,0,24,325,179,757,480,1579,0,1,0,1,7,6,248,5421,8575,7,7,663,520,287,0,0,299,40,140,425,316,2663,558,293,822,36,177,1322,477,0,31,1,288,4181,3,434,11,1,4810,6,1,518,44,3840,1136,483,16,0,2,1,2,17,5,257,0,2,20,292,488,333,12,354,0
Fbxl3-ps1,0,1,28,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,261,0,11,0,4,1,0,0,0,0,0,4,0,0,0,0,1,0,0,5,1,1,0,0,1,1,1,0,0,0,0,3,1,0,0,4,0,0,0,2
Fbxl4,997,0,3,0,0,0,0,0,46,0,54,0,3,0,1,0,0,0,40,0,615,1,299,53,193,38,0,0,0,0,65,0,0,4,0,0,0,1,0,0,3,72,0,0,0,0,654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,32,525,53,0,1,0
Fbxl5,47,1135,299,8,0,1073,699,1546,1339,17,648,4600,0,0,5,0,7,0,141,0,0,0,14,192,144,308,0,33,17,6,37,90,4,1797,5704,1,12,149,502,586,1952,0,0,493,1,115,0,25,0,83,154,22,0,1011,28,2058,32,48,0,0,4953,0,9,1,2409,1,0,0,30,1297,30,440,44,1,356
Fbxl6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,48,0,1,0,1,0,0,0,43,0,1,1,0,2,56,57,4,0,405,0,0,1,0,410,0,0,0,0,0,1,0,0,16,3,0,0,0,0,3,0,0,1,0,0,1,1,23,2,0,0,0
Fbxl7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fbxl8,0,0,8,1,0,0,1,0,21,0,3,0,0,0,0,0,0,0,1,0,10,0,0,233,1,7,0,0,0,0,0,0,0,9,20,0,58,0,0,1,0,0,0,141,4,0,1166,1,0,6,0,1,0,1,1,0,0,0,0,1,0,166,1,0,0,0,0,0,0,9,5,4,0,0,0
Fbxl12,622,449,28,0,0,0,0,0,60,2,5,0,0,0,0,0,0,0,0,0,0,0,409,91,27,24,0,0,0,0,0,0,3,0,1,0,31,0,470,34,9,0,19,0,0,446,0,32,0,0,0,1,0,6,1,1,0,0,0,0,1,0,0,0,5,0,0,3,216,56,1012,0,0,1,6
Fbxl13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fbxl14,12,7,761,1,0,0,0,71,74,0,2,165,578,0,0,1,0,0,2,0,0,0,3,148,13,6,0,0,323,1225,2,73,6,1,14,407,648,1,56,113,531,43,54,48,594,0,0,62,123,1,1,0,0,130,2,0,0,1198,304,0,0,0,0,0,0,47,1,0,5,98,12,108,14,0,1
Fbxl15,0,119,1,1,0,0,0,99,126,3,2,0,0,0,7,0,0,0,0,0,0,0,1,90,6,2,0,165,6,0,0,1,0,0,37,140,0,1,0,0,0,0,1,0,1,46,0,2,0,0,0,0,0,34,1,0,0,349,1,3,0,0,0,0,0,0,0,0,0,43,2,26,0,0,0
Fbxl16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
Fbxl17,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,9,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,181,0,22,0,0,0,0,0,0,0,0,19,3,0,0,0,2,0,0,0,0,0,0,0,0,41,1,0,0,0
Fbxl19,2,0,1,0,0,0,0,1,3,1,0,1,0,0,1,2,1,0,0,2,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,0,1,0,2,1,1,0,0,1,1,0,52,1,5,0,0,3
Fbxl20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fbxl22,1,0,16,20,0,3,0,0,2,0,1,1,1,0,1,0,0,0,36,0,0,0,0,0,24,1,0,1,2,0,1,0,0,3,9,7,0,0,0,9,7,7,0,0,0,42,0,10,0,0,1,4,0,2,8,3,1,0,0,2,0,0,0,0,0,0,0,1,1,22,8,2,0,1,2
Fbxo2,52,130,115,66,1,29,13,601,46,2,23,77,19,62,1,1,3,1968,1653,42,2188,0,370,90,93,47,2485,0,33,0,89,108,0,22,83,156,40,77,21,110,430,24,16,1,82,80,0,81,15,14,23,349,65,83,60,62,80,87,0,495,0,72,0,36,0,0,1009,13,55,571,155,643,0,16,17
Fbxo3,0,696,811,3,8,3,0,3509,118,1186,631,2886,1,0,0,95,0,0,162,1,14,0,53,350,542,318,0,0,0,10,11,474,25,1001,18,51,95,45,5722,243,210,1,448,1,263,12,0,504,0,0,0,4,1,2351,7,11,1,6,4727,10,0,0,0,0,70,0,1,1955,0,214,1787,543,2180,0,10
Fbxo4,219,0,848,0,0,0,70,3481,17,3,5,0,0,0,0,9,0,0,0,0,0,0,4,2,69,1,0,0,4,58,392,6,5077,103,20,1,1238,506,8,370,1775,0,0,1,0,0,0,2,0,0,17,0,167,102,0,0,0,0,213,0,0,0,15,0,297,0,0,1,0,865,119,11,0,14,116
Fbxo5,480,103,4466,474,0,185,850,4258,4,6,1329,785,4773,0,317,0,0,564,18,2125,32,2,946,1045,835,540,8699,1,4682,4984,2,490,13,93,9,3408,1699,7,2555,4842,4663,395,0,9860,5920,3,4,1449,686,157,4864,3321,0,59,314,4550,232,3408,12,373,0,3758,1,0,23,877,572,28,27,1297,322,617,1,0,1426
Fbxo6,249,4,22,0,45,429,29,8,713,0,30,0,0,0,0,0,0,700,0,6351,0,0,8,541,45,11,1,0,690,17,13,12,16,4,123,1808,8,277,1331,323,572,2,6,15,2657,43,7,571,8,0,33,1,7,405,971,51,6832,123,1,0,17,3012,4,41,85,11,672,5728,5,149,1042,664,37,12,1
Fbxo7,0,880,2887,1,883,974,2182,221,312,644,32,72,323,0,77,1417,1,128,2,40,37,1,435,517,411,1106,0,2,489,805,600,554,196,897,869,1456,1291,48,1550,945,2925,34,154,1,37,742,0,682,290,0,1039,2106,1018,1723,256,1597,1024,147,2,0,59,366,47,0,0,0,0,0,9,971,695,1570,0,21,1
Fbxo8,55,1158,23,0,0,1,19,0,1,3,167,10,0,0,0,0,0,0,0,4,0,0,12,16,7,51,0,0,2,0,4,95,353,18,1288,37,94,0,1,175,240,0,8,0,0,0,0,117,0,164,0,609,0,236,3,798,0,3,0,0,0,0,7,0,0,0,0,0,0,348,48,98,0,1,5
Fbxo9,169,343,572,4009,0,262,1,182,11,118,27,1026,0,0,0,0,1,0,16,1,0,0,0,798,1119,178,2,54,0,319,11958,2,4816,3,29,2239,22,7,3736,1118,633,0,247,1121,445,710,92,327,0,1,5771,53,3,1380,77,3067,3,142,1,89,0,3034,9,0,3,1,8,10,7417,829,2357,361,0,0,158
Fbxo11,3826,3159,4736,1,0,1323,2461,3,1228,4,325,5,164,4295,72,1578,0,3118,3,458,15344,2,726,648,922,756,14,1653,5233,27156,2320,915,1026,364,8408,366,2631,601,546,1627,2247,161,422,6941,19,5577,460,959,27,1,2385,91,3,3256,3701,342,217,220,72,266,1,451,815,0,160,2699,2,6,83,2126,909,946,2580,0,2417
Fbxo15,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,9,2871,0,5,0,0,879,2713,4,1,0,0,0,0,0,0,0,1333,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,48
Fbxo16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
Fbxo17,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,23,0,0,0,0,5,0,0,66,0,0,0,0,0,1,0,24,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Fbxo18,12,38,39,2187,0,746,0,4,0,0,322,4,9,13,1,0,0,1,0,217,0,0,0,12,31,3,21,0,0,23,40,614,21,857,983,5,0,1729,225,221,98,3,6,0,53,16,2,454,397,1,156,27,0,173,0,0,0,16,3,4,0,7,417,381,0,354,1,2,24,208,4,171,0,0,1
